X,Y,NAME,URL
0.5005085952308578,0.1687920443454383,初期リスポーン地点,https://wikiwiki.jp/nijisanji/Minecraft%E3%81%AB%E3%81%98%E3%81%95%E3%82%93%E3%81%98%E3%82%B5%E3%83%BC%E3%83%90%E3%83%BC%E3%81%BE%E3%81%A8%E3%82%81/%E5%90%8D%E6%89%80/%E5%85%B1%E5%90%8C%E6%96%BD%E8%A8%AD#spawn
0.5231183577644745,0.21668884129148874,共有ハウス,https://wikiwiki.jp/nijisanji/Minecraft%E3%81%AB%E3%81%98%E3%81%95%E3%82%93%E3%81%98%E3%82%B5%E3%83%BC%E3%83%90%E3%83%BC%E3%81%BE%E3%81%A8%E3%82%81/%E5%90%8D%E6%89%80/%E5%85%B1%E5%90%8C%E6%96%BD%E8%A8%AD#commonhouse
